Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.01082,0,0,0,-0.2829204,1.415343,0.1363019,0.1685466,1.396302,0.2113763,0.1936688,1.414861,-0.001914538,0,0,0,-0.2002877,1.399477,-0.01477828,-0.2038439,0.5216854,0.02653071,0.09223336,0.4835856,0.06961367,-0.2847679,0.05322528,-0.01408603,0.1910412,0.04629076,0.054217
0.0112977,0,0,0,-0.2838659,1.416214,0.1374015,0.1676504,1.396502,0.2092761,0.1916692,1.415046,-0.003384203,0,0,0,-0.2029967,1.400266,-0.01355667,-0.2051246,0.5209949,0.02475318,0.09180146,0.4837159,0.06960373,-0.2854107,0.05310845,-0.01452682,0.1910637,0.04650414,0.05430226
0.0108358,0,0,0,-0.2854781,1.417128,0.1382771,0.1667522,1.397056,0.2071646,0.1871836,1.413274,-0.004997626,0,0,0,-0.2052488,1.400355,-0.01265062,-0.2055945,0.5205839,0.02376001,0.09149081,0.483964,0.06999554,-0.2856891,0.05291903,-0.01484555,0.1913823,0.0466125,0.05433772
0.0110385,0,0,0,-0.2869155,1.418107,0.1391965,0.1662053,1.39739,0.205351,0.1847786,1.413186,-0.006270498,0,0,0,-0.207633,1.400558,-0.01182129,-0.2068794,0.5197406,0.02248175,0.09100479,0.4840399,0.07057909,-0.2860085,0.05260324,-0.01521453,0.1915848,0.04686248,0.05445806
0.0130438,0,0,0,-0.2885337,1.419245,0.140568,0.1656039,1.397806,0.203731,0.1813403,1.412027,-0.008262843,0,0,0,-0.2100482,1.400737,-0.01107519,-0.2081829,0.5203475,0.02144744,0.09070116,0.4845568,0.07140942,-0.2863909,0.05244946,-0.01548081,0.191861,0.04705107,0.05438768
0.0091189,0,0,0,-0.2901652,1.420389,0.1415496,0.1649573,1.397965,0.202044,0.1789158,1.412051,-0.0094712,0,0,0,-0.2124235,1.400948,-0.01037399,-0.2094936,0.5201333,0.02049048,0.09034234,0.4850855,0.07244348,-0.2863896,0.05204189,-0.01550128,0.1920065,0.04723322,0.05452984
0.0111347,0,0,0,-0.2918897,1.421762,0.1426435,0.1644974,1.398477,0.200545,0.1741194,1.411458,-0.01256247,0,0,0,-0.2147207,1.401241,-0.009882241,-0.2102295,0.5199902,0.01993363,0.08991879,0.4857072,0.07346048,-0.2862865,0.05169547,-0.01543125,0.1916886,0.04698992,0.0544254
0.0111525,0,0,0,-0.2932004,1.423109,0.1434757,0.1639894,1.398629,0.1991836,0.1718979,1.411625,-0.01372774,0,0,0,-0.216997,1.400623,-0.009953603,-0.2108907,0.5200472,0.01957644,0.08882576,0.4852375,0.07439882,-0.2862624,0.05149984,-0.01531146,0.1917408,0.04719138,0.05463801
0.0113687,0,0,0,-0.2948796,1.424502,0.1445274,0.1638166,1.399005,0.1978798,0.1690157,1.410518,-0.01515374,0,0,0,-0.2189742,1.40077,-0.009682193,-0.2109976,0.5194429,0.01927274,0.08863872,0.485691,0.07585357,-0.2860836,0.05122674,-0.01528901,0.1916955,0.04717803,0.05507496
0.0110153,0,0,0,-0.2963954,1.425654,0.1452164,0.1639629,1.399116,0.1969433,0.1672001,1.410512,-0.01604499,0,0,0,-0.2208828,1.401072,-0.009380564,-0.2113447,0.5188293,0.01950443,0.08860165,0.4862137,0.07701524,-0.285858,0.05111682,-0.01509637,0.1916545,0.04735339,0.05550563
0.0107433,0,0,0,-0.2975332,1.42671,0.1457155,0.1639383,1.399339,0.195675,0.1674269,1.411334,-0.01573858,0,0,0,-0.2231474,1.401471,-0.009184927,-0.2114981,0.5179465,0.01910543,0.08834118,0.4862417,0.07791951,-0.2857481,0.05081689,-0.01495202,0.1916854,0.04705763,0.05579252
0.0115543,0,0,0,-0.2990144,1.427938,0.1459697,0.1641895,1.399938,0.1942439,0.1645799,1.411273,-0.01793309,0,0,0,-0.2246182,1.401848,-0.009029165,-0.2111506,0.5175867,0.01898924,0.08875781,0.4868561,0.07842058,-0.2856261,0.05073917,-0.01492504,0.1922626,0.04701698,0.05594838
0.0109185,0,0,0,-0.3005206,1.42887,0.1457753,0.164715,1.400462,0.1932468,0.1631078,1.411305,-0.01864709,0,0,0,-0.2264007,1.402136,-0.008685753,-0.2109334,0.5170465,0.01834055,0.08917826,0.4874964,0.07854132,-0.2856672,0.05045986,-0.01500306,0.1925163,0.0468359,0.05613815
0.0114794,0,0,0,-0.3019031,1.429802,0.1454091,0.1650417,1.400824,0.1918484,0.1622443,1.412272,-0.01983257,0,0,0,-0.2270587,1.402333,-0.00854639,-0.2104366,0.516564,0.01756579,0.08964223,0.488185,0.07837736,-0.2855127,0.05016589,-0.01491176,0.192401,0.04695964,0.05673204
0.0108639,0,0,0,-0.3030988,1.430836,0.1449357,0.1654624,1.401142,0.1909906,0.1610572,1.41244,-0.02069351,0,0,0,-0.2280139,1.402888,-0.008235455,-0.2100556,0.5162413,0.01704153,0.09005648,0.4885989,0.07750311,-0.2855135,0.05003774,-0.01476383,0.1921815,0.04669142,0.05718415
0.0109583,0,0,0,-0.3043215,1.43147,0.1442051,0.16596,1.401827,0.190228,0.1602398,1.412385,-0.02142224,0,0,0,-0.2296581,1.403495,-0.008346133,-0.2096481,0.5156909,0.01624646,0.09001654,0.4891313,0.07698435,-0.2853788,0.05011487,-0.01449004,0.1920236,0.04653597,0.05750677
0.0111008,0,0,0,-0.305663,1.432121,0.143152,0.1664494,1.402388,0.1895905,0.1594115,1.412636,-0.02244697,0,0,0,-0.2305598,1.403989,-0.008473329,-0.2090155,0.5153109,0.01501505,0.0899598,0.4892286,0.07587788,-0.285239,0.05006206,-0.01441658,0.1917247,0.04662204,0.05765094
0.011385,0,0,0,-0.3068912,1.432925,0.1421737,0.1667923,1.403264,0.1890249,0.1599022,1.414081,-0.02218381,0,0,0,-0.2344759,1.406322,-0.008907415,-0.2076977,0.5152475,0.01420526,0.08919519,0.488929,0.07458428,-0.2851115,0.05027163,-0.01425206,0.1917203,0.0466466,0.05737579
0.0108972,0,0,0,-0.3080854,1.433611,0.1413182,0.1674598,1.403962,0.1885794,0.1593717,1.414463,-0.02321091,0,0,0,-0.2353689,1.406711,-0.009152867,-0.2065685,0.5148969,0.01278362,0.08809406,0.4883132,0.07257702,-0.2850106,0.05024493,-0.01419568,0.1921013,0.04651999,0.05704441
0.0108265,0,0,0,-0.3091752,1.434118,0.1403287,0.1682672,1.404737,0.1888026,0.1596649,1.415995,-0.02415116,0,0,0,-0.2360816,1.407065,-0.009407021,-0.2053592,0.5146309,0.01159091,0.08765489,0.4885372,0.07083658,-0.2846252,0.05032623,-0.01404581,0.1928287,0.04669845,0.05671144
0.0112868,0,0,0,-0.3102137,1.434563,0.1391433,0.1685954,1.405746,0.1885155,0.1589621,1.416076,-0.02514192,0,0,0,-0.2368529,1.407357,-0.00971888,-0.2042228,0.5142524,0.01011201,0.08634847,0.4875653,0.0680235,-0.2845231,0.05033123,-0.01392692,0.1935052,0.04657435,0.05653026
0.0110596,0,0,0,-0.3112362,1.434869,0.1380767,0.1686935,1.407146,0.1875156,0.1586817,1.416477,-0.02613773,0,0,0,-0.237418,1.407725,-0.009780802,-0.203003,0.5140432,0.00846922,0.0858162,0.4877117,0.06597986,-0.2843794,0.05064404,-0.01403467,0.1939346,0.04677391,0.05637288
0.0115637,0,0,0,-0.3119588,1.435023,0.1371339,0.1690696,1.40826,0.1868251,0.1591144,1.417641,-0.0271521,0,0,0,-0.237843,1.407716,-0.01000161,-0.20239,0.5138761,0.006759495,0.08488363,0.4872267,0.06368776,-0.2844955,0.0508455,-0.01401844,0.193757,0.04693472,0.05627033
0.0128016,0,0,0,-0.3124607,1.435308,0.1360793,0.1692789,1.409571,0.1866097,0.1589896,1.418005,-0.02804438,0,0,0,-0.2378525,1.408172,-0.0100793,-0.2018955,0.5136063,0.005142424,0.08446938,0.4870936,0.06176891,-0.2843263,0.05103874,-0.01402657,0.1938352,0.04730058,0.05627394
0.0092569,0,0,0,-0.3130803,1.435334,0.135096,0.1694389,1.410748,0.1856864,0.1601346,1.418687,-0.02812223,0,0,0,-0.2382436,1.408326,-0.01026294,-0.2016584,0.5137384,0.002974771,0.08385402,0.4867955,0.0598288,-0.284129,0.05123758,-0.01402744,0.1936345,0.04736853,0.05620897
0.0107028,0,0,0,-0.313567,1.43517,0.1341327,0.1693144,1.411745,0.1847354,0.1602018,1.418951,-0.02881912,0,0,0,-0.2388144,1.407953,-0.01069964,-0.2015298,0.5132885,0.001494445,0.08346242,0.486315,0.05812513,-0.2841219,0.05128229,-0.01401462,0.193293,0.04771757,0.05624007
0.011268,0,0,0,-0.3140522,1.434947,0.133435,0.1701453,1.41241,0.1832992,0.1611993,1.42021,-0.02970307,0,0,0,-0.2389647,1.408111,-0.01064472,-0.2013415,0.5128171,-0.0001220033,0.08288366,0.485795,0.05596612,-0.2840282,0.05162776,-0.01388995,0.1931689,0.0476054,0.05629103
0.0113479,0,0,0,-0.3148894,1.435065,0.1324265,0.1705479,1.41324,0.1815881,0.1612461,1.420737,-0.03109876,0,0,0,-0.2390354,1.407889,-0.01046787,-0.2010188,0.5120289,-0.00179942,0.08208162,0.4852332,0.0542871,-0.284016,0.05170321,-0.01392582,0.1929434,0.04769802,0.05617796
0.0109432,0,0,0,-0.3156398,1.434614,0.1318641,0.1707894,1.413989,0.1798784,0.1614671,1.421023,-0.03178801,0,0,0,-0.238881,1.407634,-0.01092319,-0.2007872,0.5115433,-0.00341583,0.08102471,0.484619,0.05242445,-0.2840289,0.05179393,-0.01395155,0.1927769,0.04766333,0.05606212
0.0108951,0,0,0,-0.3162597,1.434286,0.1316518,0.1709036,1.414967,0.1785094,0.1628084,1.421926,-0.03132449,0,0,0,-0.2388322,1.407356,-0.01078715,-0.2002025,0.5109957,-0.004994623,0.08041269,0.4842932,0.05112121,-0.2839988,0.05188775,-0.01398973,0.1929014,0.04770887,0.05602746
0.0112466,0,0,0,-0.3167073,1.434006,0.1313752,0.1709433,1.416474,0.176118,0.163215,1.422203,-0.03181829,0,0,0,-0.2398462,1.407125,-0.01109964,-0.199396,0.51086,-0.00614512,0.08009785,0.483932,0.04977319,-0.2840939,0.05194509,-0.01410572,0.1933766,0.04756641,0.0558333
0.0111307,0,0,0,-0.3172966,1.433843,0.1312496,0.17155,1.417349,0.1749543,0.1630479,1.421693,-0.03282536,0,0,0,-0.2396177,1.407118,-0.01060985,-0.1987516,0.510772,-0.007283486,0.0805425,0.4836261,0.04912941,-0.2841033,0.05199552,-0.01411624,0.1933854,0.04772794,0.05596267
0.0112187,0,0,0,-0.3178441,1.43346,0.1314142,0.1721733,1.417727,0.1745996,0.1634962,1.422016,-0.03320623,0,0,0,-0.2395374,1.407002,-0.0104754,-0.1981947,0.5106438,-0.007911853,0.08119839,0.4834875,0.04851682,-0.2841589,0.05200434,-0.01411006,0.1933495,0.04753733,0.05588348
0.0109376,0,0,0,-0.318141,1.433179,0.1312313,0.1734264,1.417775,0.1744092,0.1641379,1.422454,-0.03354227,0,0,0,-0.2395194,1.406898,-0.01024623,-0.1977568,0.5111625,-0.009185933,0.08159059,0.483665,0.04809558,-0.2842689,0.05173147,-0.01417286,0.1934999,0.04752994,0.05581292
0.0109403,0,0,0,-0.3185492,1.432916,0.1317471,0.1742519,1.41836,0.1740355,0.1645736,1.422812,-0.03365853,0,0,0,-0.2394739,1.406936,-0.01013102,-0.1976195,0.5110962,-0.00918477,0.08249301,0.4837658,0.047874,-0.2842655,0.05174232,-0.01414313,0.1934182,0.04726303,0.05576889
0.0111505,0,0,0,-0.3186926,1.432508,0.1323506,0.1751595,1.418787,0.1735716,0.1643623,1.423179,-0.03468218,0,0,0,-0.2393748,1.407013,-0.00997889,-0.1976761,0.5109519,-0.00839901,0.08304816,0.4833456,0.04757166,-0.2843801,0.051489,-0.01401195,0.1934554,0.04701269,0.05574882
0.0112325,0,0,0,-0.318744,1.432284,0.1331506,0.1761643,1.418738,0.1731393,0.1647785,1.423554,-0.03467147,0,0,0,-0.2391408,1.407065,-0.009945884,-0.1974276,0.5107985,-0.008135833,0.08346575,0.4832121,0.04750331,-0.2843485,0.051507,-0.01393281,0.1935298,0.04693973,0.05577121
0.0110653,0,0,0,-0.3190973,1.432247,0.1338215,0.1769556,1.419299,0.1722566,0.1642734,1.422839,-0.03519579,0,0,0,-0.2390789,1.407124,-0.009893134,-0.1976079,0.5105692,-0.007334262,0.08334714,0.4827552,0.04749857,-0.2844017,0.05125403,-0.01389423,0.1933604,0.0467726,0.05578623
0.011055,0,0,0,-0.319337,1.432505,0.1348802,0.178037,1.419081,0.1722924,0.164669,1.423154,-0.03494165,0,0,0,-0.2388859,1.407156,-0.009871967,-0.1976641,0.5105046,-0.006834611,0.08370012,0.4824649,0.04769488,-0.2843226,0.05121481,-0.01389198,0.1932054,0.0466857,0.05578
0.0114558,0,0,0,-0.3193953,1.432962,0.1357204,0.1792659,1.419285,0.1724623,0.163973,1.42297,-0.03530306,0,0,0,-0.2387501,1.406947,-0.009812601,-0.1980437,0.5104526,-0.005958736,0.08362645,0.4824953,0.04819652,-0.2845393,0.05109191,-0.01387597,0.1932655,0.04630995,0.05582348
0.0108462,0,0,0,-0.3186855,1.432917,0.1365421,0.1797203,1.419249,0.1727921,0.1643365,1.423227,-0.03477996,0,0,0,-0.2385104,1.407075,-0.01002802,-0.1980911,0.5105217,-0.005544499,0.0838173,0.4824321,0.04855447,-0.2845858,0.05105054,-0.01387267,0.1930447,0.04618335,0.05587007
0.0114138,0,0,0,-0.3182392,1.433172,0.1371444,0.1805869,1.419626,0.1724893,0.1647063,1.423454,-0.0341931,0,0,0,-0.2375092,1.407386,-0.009331897,-0.1983774,0.5109138,-0.004667282,0.08395976,0.482621,0.04924269,-0.2846885,0.05093825,-0.01381803,0.1929895,0.04609644,0.05589551
0.0130882,0,0,0,-0.3176879,1.433496,0.1375794,0.1809108,1.419144,0.1733899,0.1650777,1.423291,-0.033852,0,0,0,-0.2377004,1.407295,-0.009664394,-0.1987567,0.5109966,-0.003898501,0.08437389,0.482586,0.04981025,-0.2846854,0.05066454,-0.01379459,0.1931801,0.04592884,0.05579577
0.0085948,0,0,0,-0.3167719,1.433603,0.1377798,0.1811582,1.419066,0.174159,0.1654815,1.423424,-0.03324398,0,0,0,-0.2376115,1.407205,-0.00963755,-0.1988099,0.5113852,-0.003120683,0.08460945,0.4826947,0.05045231,-0.2847375,0.0505929,-0.013795,0.1931395,0.04580665,0.05585651
0.0113153,0,0,0,-0.3156571,1.433828,0.1376305,0.1816272,1.418944,0.1743249,0.1631723,1.422867,-0.03431395,0,0,0,-0.2375547,1.406357,-0.0102909,-0.1987065,0.512148,-0.002293237,0.08497876,0.4828572,0.05125709,-0.2846858,0.05067897,-0.01376663,0.1930639,0.04611516,0.05590778
0.0110454,0,0,0,-0.3146203,1.433745,0.1375477,0.1817592,1.418716,0.1752722,0.1635157,1.423083,-0.03375281,0,0,0,-0.2374119,1.40618,-0.01029626,-0.1987768,0.5127999,-0.001199186,0.08533162,0.4828583,0.05186085,-0.2847059,0.0506413,-0.01375297,0.1931772,0.04603326,0.05590649
0.0110994,0,0,0,-0.3133694,1.433655,0.1371682,0.182481,1.418277,0.1763147,0.1637701,1.423387,-0.03299019,0,0,0,-0.2375343,1.405926,-0.01035292,-0.1986738,0.5136545,-0.0007035732,0.08585232,0.4829377,0.05274489,-0.2846327,0.05065584,-0.01374553,0.1933225,0.04610848,0.05587593
0.0110363,0,0,0,-0.3120468,1.433253,0.1368004,0.1829291,1.41773,0.1773425,0.1641205,1.423649,-0.03229471,0,0,0,-0.2373855,1.405706,-0.01030511,-0.1984225,0.5140475,0.0002006069,0.08630592,0.4832443,0.05368475,-0.2846527,0.0506084,-0.01374774,0.1938633,0.04609418,0.05568204
0.0113294,0,0,0,-0.3107305,1.433078,0.1365376,0.1830712,1.417578,0.178469,0.1639232,1.423642,-0.03158538,0,0,0,-0.2372868,1.405674,-0.009903215,-0.198198,0.5144864,0.0009495169,0.0871461,0.4837835,0.05457218,-0.284455,0.05081558,-0.01370703,0.1939633,0.04620528,0.0557852
0.0109424,0,0,0,-0.3096389,1.432683,0.1363477,0.183081,1.417196,0.1795995,0.1635061,1.423663,-0.03125004,0,0,0,-0.2367222,1.406228,-0.009251177,-0.1982356,0.5146909,0.002065249,0.08794194,0.4844594,0.05550815,-0.2844352,0.0507822,-0.01379129,0.1938096,0.04609096,0.05570676
0.0110699,0,0,0,-0.3086172,1.432356,0.1359564,0.1829949,1.416738,0.1809045,0.1638576,1.423918,-0.030135,0,0,0,-0.2365619,1.406149,-0.009077147,-0.1985133,0.5148975,0.003451414,0.08873361,0.4853878,0.05662753,-0.2843547,0.05092406,-0.0138038,0.193973,0.045542,0.05531404
0.0114563,0,0,0,-0.3079903,1.43196,0.1360446,0.1827132,1.416403,0.1820248,0.1643071,1.42426,-0.02885401,0,0,0,-0.2362686,1.405988,-0.009136446,-0.1988489,0.5155231,0.004587226,0.08913809,0.4862951,0.05779098,-0.284205,0.0511806,-0.01382258,0.1937116,0.04614413,0.0553647
0.0109394,0,0,0,-0.3074956,1.431463,0.1362377,0.1825182,1.416337,0.1833749,0.1646433,1.424489,-0.02734444,0,0,0,-0.2361887,1.405888,-0.008941419,-0.1994361,0.5158093,0.006396104,0.08985692,0.4871175,0.05933169,-0.2842292,0.05120599,-0.01386615,0.1940791,0.04664397,0.05527009
0.0113978,0,0,0,-0.3071008,1.430972,0.1362676,0.1820326,1.415967,0.1845535,0.1648127,1.424829,-0.02596299,0,0,0,-0.2362326,1.405324,-0.009373188,-0.1998066,0.5164319,0.008109689,0.0906685,0.4873837,0.06101162,-0.2841601,0.05138183,-0.01384459,0.1944548,0.04699814,0.05538361
0.0113175,0,0,0,-0.3068401,1.430306,0.136573,0.1820357,1.41534,0.1859596,0.1650799,1.42494,-0.0240521,0,0,0,-0.2361467,1.405088,-0.009192102,-0.2007502,0.5167339,0.0103397,0.09140283,0.4876289,0.06261299,-0.284148,0.05142653,-0.0138083,0.1944557,0.04708838,0.05548285
0.0104569,0,0,0,-0.3065342,1.429687,0.1367393,0.1816271,1.414854,0.1871449,0.1650077,1.42469,-0.02173527,0,0,0,-0.2358385,1.404927,-0.008316167,-0.201619,0.5170392,0.01241462,0.09233421,0.4877675,0.06473811,-0.28411,0.05181384,-0.01371688,0.1945973,0.04725039,0.05562224
0.01118,0,0,0,-0.306482,1.428694,0.1370378,0.1806805,1.415044,0.1881665,0.1652461,1.42469,-0.01976707,0,0,0,-0.235716,1.40449,-0.007939592,-0.202583,0.5172758,0.01458926,0.09321111,0.4879307,0.0665957,-0.2841033,0.05190361,-0.01372847,0.1947308,0.04731464,0.05558654
0.0110887,0,0,0,-0.3066477,1.427731,0.1371772,0.179796,1.413886,0.1903547,0.1649395,1.423886,-0.01777543,0,0,0,-0.2358458,1.404108,-0.007445209,-0.2037157,0.5175443,0.01703149,0.09412855,0.4882405,0.068901,-0.2842083,0.05213559,-0.01393672,0.1950365,0.0475148,0.0552927
0.0116437,0,0,0,-0.3066879,1.426439,0.1372992,0.1790858,1.41282,0.1925191,0.1613073,1.419695,-0.01598854,0,0,0,-0.2357472,1.403372,-0.006963722,-0.2052997,0.5182196,0.01968375,0.0947302,0.488539,0.07112886,-0.2843485,0.05231977,-0.01397195,0.1955449,0.04752278,0.05503689
0.0106697,0,0,0,-0.3071736,1.424813,0.1375832,0.1785143,1.411609,0.1945299,0.1612844,1.418663,-0.01322866,0,0,0,-0.2354385,1.401698,-0.006820671,-0.2070222,0.5187305,0.02282236,0.09536332,0.488863,0.0741429,-0.284422,0.05242407,-0.01412153,0.1957468,0.04755545,0.05505243
0.0117335,0,0,0,-0.3073809,1.423449,0.1376908,0.1783184,1.410241,0.1964243,0.1603857,1.419239,-0.01346055,0,0,0,-0.2352864,1.40046,-0.005911164,-0.2095445,0.5198802,0.02632538,0.09596771,0.4890801,0.07733499,-0.2845712,0.05247784,-0.01413478,0.1955031,0.04797792,0.05501106
0.0124274,0,0,0,-0.308514,1.421341,0.1377026,0.176794,1.408287,0.1983349,0.1603298,1.417896,-0.01102297,0,0,0,-0.235297,1.399031,-0.005157374,-0.2122609,0.5203408,0.02987623,0.09662288,0.4891356,0.08107574,-0.2846642,0.05254221,-0.01413942,0.1956086,0.04794741,0.05478398
0.009039,0,0,0,-0.3095447,1.418896,0.1376565,0.1761439,1.406297,0.2010637,0.1605471,1.416337,-0.008208081,0,0,0,-0.2346912,1.39746,-0.004127331,-0.2152606,0.5205141,0.03358713,0.09781522,0.4891101,0.08543185,-0.2847532,0.05256367,-0.01406128,0.1958868,0.04799831,0.0549808
0.0118888,0,0,0,-0.3103477,1.41656,0.1376613,0.1757517,1.404178,0.2031449,0.1604097,1.414531,-0.00540331,0,0,0,-0.2346576,1.394915,-0.002938949,-0.2185056,0.5203445,0.03757697,0.0987373,0.4878473,0.09065396,-0.2847787,0.05259395,-0.01386639,0.195895,0.04780602,0.05485165
0.0103499,0,0,0,-0.3112103,1.413665,0.1375942,0.1752581,1.401342,0.2057476,0.1605731,1.412945,-0.002491757,0,0,0,-0.2353235,1.393244,-0.00225348,-0.2214445,0.5201631,0.04104442,0.1003545,0.4878011,0.09463269,-0.2849843,0.0524075,-0.0138369,0.1958982,0.04759002,0.05483784
0.0114375,0,0,0,-0.3120799,1.410194,0.1374901,0.1747341,1.39845,0.2072363,0.1603273,1.410423,0.0003319681,0,0,0,-0.2351423,1.390239,-0.00106521,-0.2251163,0.5197667,0.04479642,0.1026857,0.4874406,0.09980682,-0.2850538,0.05240202,-0.01389442,0.195962,0.04755723,0.05491399
0.0107035,0,0,0,-0.3128535,1.406507,0.1376364,0.174216,1.394842,0.2087631,0.1604506,1.407267,0.003893517,0,0,0,-0.2351108,1.386629,7.145107E-05,-0.2288654,0.5194503,0.04819691,0.1053697,0.4869494,0.1053366,-0.2852871,0.05223942,-0.01391692,0.1961647,0.04717672,0.05481542
0.011703,0,0,0,-0.313696,1.402729,0.1375194,0.1734185,1.391411,0.2102962,0.1595927,1.403122,0.007666521,0,0,0,-0.235015,1.382154,0.001202539,-0.2329365,0.519104,0.05192621,0.1078628,0.4861528,0.1115979,-0.2853772,0.05226648,-0.01393063,0.1962923,0.0471853,0.05483346
0.0106243,0,0,0,-0.3143232,1.398222,0.1372837,0.1729806,1.386747,0.2114626,0.1592817,1.398657,0.010415,0,0,0,-0.235008,1.378059,0.002209004,-0.2390834,0.5174395,0.05256911,0.1106864,0.4855639,0.1169288,-0.2857782,0.0522058,-0.01390881,0.1961647,0.0470432,0.05498383
0.0111625,0,0,0,-0.3155761,1.393074,0.1367878,0.1726831,1.381237,0.2121547,0.1554834,1.391781,0.01192827,0,0,0,-0.2360352,1.373825,0.003114343,-0.2434558,0.5172075,0.05609354,0.1139762,0.485078,0.1224695,-0.286178,0.05196416,-0.01399941,0.1965753,0.04696083,0.05484619
0.0108133,0,0,0,-0.316649,1.387472,0.1363285,0.1713498,1.376381,0.2132576,0.1550068,1.386586,0.01467536,0,0,0,-0.2361761,1.368217,0.004055485,-0.2488301,0.5165764,0.0586312,0.1173031,0.4835887,0.1278591,-0.2866327,0.05207324,-0.0143423,0.1972407,0.0468179,0.05478498
0.0112352,0,0,0,-0.3174524,1.381179,0.1360889,0.1711532,1.37037,0.2140017,0.1570616,1.380962,0.01811864,0,0,0,-0.2363766,1.362162,0.004955407,-0.2532976,0.5174594,0.06326158,0.1211149,0.4826788,0.1332202,-0.2869371,0.05188215,-0.01449181,0.1979162,0.04639959,0.05474471
0.0136399,0,0,0,-0.3185177,1.375317,0.1357042,0.1708962,1.364507,0.2148856,0.1567878,1.374715,0.02088588,0,0,0,-0.2365576,1.355946,0.005861472,-0.2593205,0.5167348,0.06587513,0.1251059,0.4816663,0.1389015,-0.2877141,0.05177915,-0.01481961,0.1984107,0.04624712,0.0545687
0.0086335,0,0,0,-0.3195609,1.368757,0.1353019,0.1703239,1.357716,0.2160644,0.1546046,1.36484,0.02348927,0,0,0,-0.2360662,1.349788,0.007419717,-0.2644435,0.5162885,0.06894962,0.12893,0.4804273,0.1449904,-0.2883081,0.05163956,-0.01518666,0.1990891,0.04572713,0.05441682
0.0117143,0,0,0,-0.3202762,1.361351,0.1348346,0.1705012,1.350865,0.2167441,0.1541583,1.357442,0.02627964,0,0,0,-0.2359961,1.342323,0.00817677,-0.270331,0.5154148,0.07107091,0.1327001,0.4793273,0.1511657,-0.2888912,0.05133617,-0.01538406,0.1995445,0.04561663,0.054653
0.010478,0,0,0,-0.3212907,1.354783,0.1345345,0.1703441,1.343234,0.2176833,0.1537834,1.351313,0.02891232,0,0,0,-0.2359844,1.33541,0.008874718,-0.2744954,0.5148387,0.0734945,0.1358356,0.4781007,0.1569763,-0.2895448,0.0513643,-0.0155415,0.2004148,0.04566824,0.05513871
0.0111176,0,0,0,-0.3223435,1.346587,0.1341594,0.1702155,1.33533,0.2185718,0.1533901,1.344886,0.03167242,0,0,0,-0.235895,1.327964,0.009760037,-0.2794214,0.5135795,0.07602048,0.1391411,0.476843,0.162578,-0.2901908,0.05116296,-0.01611435,0.2006215,0.04581857,0.05531231
0.011078,0,0,0,-0.3234791,1.339357,0.1339697,0.1698535,1.327013,0.219534,0.1527904,1.333449,0.03368083,0,0,0,-0.2359989,1.320143,0.01036211,-0.284845,0.5114129,0.07811635,0.1412495,0.4749693,0.1679343,-0.290865,0.05111217,-0.01665165,0.2007778,0.04588997,0.055849
0.0110914,0,0,0,-0.3243824,1.331058,0.1334234,0.1700125,1.319007,0.2206502,0.1522424,1.324073,0.03607358,0,0,0,-0.2365445,1.311683,0.01072944,-0.2906424,0.5094665,0.08059316,0.1436556,0.473159,0.1735987,-0.2914093,0.05119205,-0.01686685,0.200828,0.04584932,0.05627844
0.0112243,0,0,0,-0.3256585,1.322487,0.1328413,0.1699846,1.310048,0.2213606,0.1518741,1.315689,0.03632709,0,0,0,-0.2369807,1.302715,0.01124607,-0.2956533,0.5075341,0.08307322,0.1457116,0.47094,0.1787854,-0.291751,0.05105829,-0.01686849,0.2009847,0.04602087,0.05634496
0.012606,0,0,0,-0.3266839,1.313816,0.1320958,0.1699006,1.301054,0.2219237,0.1528177,1.302405,0.04348,0,0,0,-0.2372041,1.294014,0.01157809,-0.3010883,0.5057006,0.08510645,0.147377,0.4683267,0.1841227,-0.2918973,0.05116045,-0.01699343,0.2016309,0.04627323,0.05575199
0.0100638,0,0,0,-0.3278679,1.305021,0.1313624,0.1698642,1.291871,0.2225576,0.1545927,1.293479,0.04625634,0,0,0,-0.2376044,1.283449,0.01215616,-0.3061542,0.5042844,0.08741754,0.1499831,0.464806,0.1890967,-0.2922176,0.0512563,-0.0172748,0.2015333,0.04632008,0.05556252
0.0105885,0,0,0,-0.3280464,1.295209,0.1306676,0.1696368,1.282083,0.2232935,0.1512212,1.284354,0.04347977,0,0,0,-0.2376627,1.274026,0.0129534,-0.3114571,0.5023118,0.08846334,0.1517312,0.4629303,0.193839,-0.2922069,0.05123079,-0.01749794,0.2015473,0.04658937,0.05556405
0.0112919,0,0,0,-0.3291255,1.285385,0.1296707,0.1697226,1.271387,0.223977,0.152875,1.275118,0.046383,0,0,0,-0.2377501,1.263715,0.01367688,-0.3155099,0.5007135,0.09083825,0.15346,0.4601188,0.1986907,-0.2922832,0.05136716,-0.01745089,0.2011066,0.04656959,0.05595388
